id,name,Trim,created_at,updated_at,Check,Insurance Available,,,,,,,
1202,Mansfield University of Pennsylvania,Mansfield University of Pennsylvania,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1478,Maranatha Baptist University,Maranatha Baptist University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1699,Maria College,Maria College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
968,Marian University,Marian University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1509,"Marian University, Wisconsin","Marian University, Wisconsin",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
692,Marietta College,Marietta College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
264,Marist College,Marist College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1151,Marlboro College,Marlboro College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
179,Marquette University,Marquette University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1310,Mars Hill University,Mars Hill University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1557,Marshall B. Ketchum University,Marshall B. Ketchum University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
300,Marshall University,Marshall University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1486,Martin Luther College,Martin Luther College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1640,Martin Methodist College,Martin Methodist College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1688,Martin University,Martin University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1095,Mary Baldwin University,Mary Baldwin University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1236,Marygrove College,Marygrove College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
621,Maryland Institute College of Art,Maryland Institute College of Art,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1381,Maryland University of Integrative Health,Maryland University of Integrative Health,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1277,Marylhurst University,Marylhurst University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1683,Marymount California University,Marymount California University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1359,Marymount Manhattan College,Marymount Manhattan College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
847,Marymount University,Marymount University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1271,Maryville College,Maryville College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
566,Maryville University,Maryville University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
979,Marywood University,Marywood University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
758,Massachusetts College of Art and Design,Massachusetts College of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1146,Massachusetts College of Liberal Arts,Massachusetts College of Liberal Arts,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1,Massachusetts Institute of Technology,Massachusetts Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1237,Massachusetts Maritime Academy,Massachusetts Maritime Academy,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1652,Massachusetts School of Law,Massachusetts School of Law,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1805,Mayo Medical School,Mayo Medical School,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1332,Mayville State University,Mayville State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
539,McDaniel College,McDaniel College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1045,McKendree University,McKendree University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1314,McMurry University,McMurry University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
843,McNeese State University,McNeese State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1430,McPherson College,McPherson College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
909,MCPHS University,MCPHS University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1291,Medaille College,Medaille College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1787,Medgar Evers College,Medgar Evers College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
363,Medical College of Wisconsin,Medical College of Wisconsin,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
282,Medical University of South Carolina,Medical University of South Carolina,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1367,Meharry Medical College,Meharry Medical College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1559,Memphis College of Art,Memphis College of Art,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1542,Menlo College,Menlo College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
460,Mercer University,Mercer University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
872,Mercy College,Mercy College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1689,Mercy College of Health Sciences,Mercy College of Health Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1664,Mercy College of Ohio,Mercy College of Ohio,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
837,Mercyhurst University,Mercyhurst University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1103,Meredith College,Meredith College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
796,Merrimack College,Merrimack College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
630,Messiah College,Messiah College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1777,Methodist College,Methodist College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1266,Methodist University,Methodist University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1545,Metropolitan College of New York,Metropolitan College of New York,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1044,Metropolitan State University,Metropolitan State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
293,Metropolitan State University of Denver,Metropolitan State University of Denver,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1120,MGH Institute of Health Professions,MGH Institute of Health Professions,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
449,Miami Dade College,Miami Dade College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
199,Miami University,Miami University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1781,Michigan School of Psychology,Michigan School of Psychology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
28,Michigan State University,Michigan State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
124,Michigan Technological University,Michigan Technological University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1556,Mid-America Christian University,Mid-America Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1313,MidAmerica Nazarene University,MidAmerica Nazarene University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1736,Mid-Atlantic Christian University,Mid-Atlantic Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1020,Middle Georgia State University,Middle Georgia State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1739,Middle Tennessee School of Anesthesia,Middle Tennessee School of Anesthesia,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
251,Middle Tennessee State University,Middle Tennessee State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
188,Middlebury College,Middlebury College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1369,Midland College,Midland College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1611,Midland University,Midland University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1713,Midstate College,Midstate College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1335,Midway University,Midway University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
992,Midwestern State University,Midwestern State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
691,Midwestern University,Midwestern University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1594,Miles College,Miles College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
550,Millersville University of Pennsylvania,Millersville University of Pennsylvania,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1334,Milligan College,Milligan College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
928,Millikin University,Millikin University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
722,Mills College,Mills College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1211,Millsaps College,Millsaps College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1373,Milwaukee Institute of Art & Design,Milwaukee Institute of Art & Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
493,Milwaukee School of Engineering,Milwaukee School of Engineering,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
849,Minneapolis College of Art and Design,Minneapolis College of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
531,Minnesota State University Moorhead,Minnesota State University Moorhead,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
296,"Minnesota State University, Mankato","Minnesota State University, Mankato",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1112,Minot State University,Minot State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1004,Misericordia University,Misericordia University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
637,Mississippi College,Mississippi College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
162,Mississippi State University,Mississippi State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
953,Mississippi University for Women,Mississippi University for Women,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1384,Mississippi Valley State University,Mississippi Valley State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1168,Missouri Baptist University,Missouri Baptist University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1057,Missouri Southern State University,Missouri Southern State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
269,Missouri State University,Missouri State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
237,Missouri University of Science and Technology,Missouri University of Science and Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1446,Missouri Valley College,Missouri Valley College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
964,Missouri Western State University,Missouri Western State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1533,Mitchell College,Mitchell College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1012,Mitchell Hamline School of Law,Mitchell Hamline School of Law,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1082,Molloy College,Molloy College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1471,Monmouth College,Monmouth College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
425,Monmouth University,Monmouth University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1164,Monroe College,Monroe College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
135,Montana State University,Montana State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
938,Montana State University Billings,Montana State University Billings,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1427,Montana State University-Northern,Montana State University-Northern,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
819,Montana Tech,Montana Tech,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
287,Montclair State University,Montclair State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1029,Montreat College,Montreat College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1569,Montserrat College of Art,Montserrat College of Art,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
931,Moody Bible Institute,Moody Bible Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1293,Moore College of Art and Design,Moore College of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
963,Moravian College,Moravian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
689,Morehead State University,Morehead State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
702,Morehouse College,Morehouse College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1038,Morehouse School of Medicine,Morehouse School of Medicine,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
656,Morgan State University,Morgan State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
934,Morningside College,Morningside College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1591,Morris College,Morris College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
983,Morrisville State College,Morrisville State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1391,Mount Aloysius College,Mount Aloysius College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1626,Mount Carmel College of Nursing,Mount Carmel College of Nursing,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
229,Mount Holyoke College,Mount Holyoke College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1574,Mount Ida College,Mount Ida College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1467,Mount Marty College,Mount Marty College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1354,Mount Mary University,Mount Mary University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1130,Mount Mercy University,Mount Mercy University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
988,Mount Saint Mary College,Mount Saint Mary College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1619,Mount Saint Mary's University,Mount Saint Mary's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1054,Mount St. Joseph University,Mount St. Joseph University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
985,Mount St. Mary's University,Mount St. Mary's University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1275,Mount Vernon Nazarene University,Mount Vernon Nazarene University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
733,Muhlenberg College,Muhlenberg College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1441,Multnomah University,Multnomah University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
569,Murray State University,Murray State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
886,Muskingum University,Muskingum University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
771,Naropa University,Naropa University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1122,National American University,National American University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
636,National Defense University,National Defense University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
804,National Louis University,National Louis University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
480,National University,National University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1118,National University of Health Sciences,National University of Health Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
458,Naval Postgraduate School,Naval Postgraduate School,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1510,Nazarene Bible College,Nazarene Bible College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
899,Nazareth College,Nazareth College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1738,Nebraska Christian College,Nebraska Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1401,Nebraska Methodist College,Nebraska Methodist College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1026,Nebraska Wesleyan University,Nebraska Wesleyan University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1178,Neumann University,Neumann University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1680,Neumont University,Neumont University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1700,Nevada State College,Nevada State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
902,New College of Florida,New College of Florida,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
956,New England College,New England College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1525,New England College of Optometry,New England College of Optometry,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
917,New England Conservatory,New England Conservatory,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1009,New England Institute of Technology,New England Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1126,New England Law | Boston,New England Law | Boston,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1764,New Hope Christian College,New Hope Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
655,New Jersey City University,New Jersey City University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
191,New Jersey Institute of Technology,New Jersey Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1051,New Mexico Highlands University,New Mexico Highlands University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
310,New Mexico Institute of Mining and Technology,New Mexico Institute of Mining and Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
172,New Mexico State University,New Mexico State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1655,New York Academy of Art,New York Academy of Art,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1703,"New York City College of Technology, CUNY","New York City College of Technology, CUNY",6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1602,New York College of Podiatric Medicine,New York College of Podiatric Medicine,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
454,New York Institute of Technology,New York Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
826,New York Law School,New York Law School,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
922,New York Medical College,New York Medical College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1593,New York School of Interior Design,New York School of Interior Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
16,New York University,New York University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1409,Newberry College,Newberry College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1485,Newbury College,Newbury College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1194,Newman University,Newman University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1263,NewSchool of Architecture and Design,NewSchool of Architecture and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
748,Niagara University,Niagara University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
980,Nicholls State University,Nicholls State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1352,Nichols College,Nichols College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
958,Norfolk State University,Norfolk State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
503,North Carolina Agricultural and Technical State University,North Carolina Agricultural and Technical State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
532,North Carolina Central University,North Carolina Central University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
43,North Carolina State University,North Carolina State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1010,North Carolina Wesleyan College,North Carolina Wesleyan College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
714,North Central College,North Central College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1421,North Central University,North Central University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
218,North Dakota State University,North Dakota State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1360,North Greenville University,North Greenville University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
751,North Park University,North Park University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1794,Northeast Catholic College,Northeast Catholic College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1417,Northeast Ohio Medical University,Northeast Ohio Medical University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
523,Northeastern Illinois University,Northeastern Illinois University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
772,Northeastern State University,Northeastern State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
99,Northeastern University,Northeastern University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
140,Northern Arizona University,Northern Arizona University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
154,Northern Illinois University,Northern Illinois University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
401,Northern Kentucky University,Northern Kentucky University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
373,Northern Michigan University,Northern Michigan University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1627,Northern New Mexico College,Northern New Mexico College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
743,Northern State University,Northern State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1028,Northern Vermont University,Northern Vermont University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1201,Northland College,Northland College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1760,Northpoint Bible College,Northpoint Bible College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1671,Northwest Christian University,Northwest Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1386,Northwest Florida State College,Northwest Florida State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
682,Northwest Missouri State University,Northwest Missouri State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
729,Northwest Nazarene University,Northwest Nazarene University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1134,Northwest University,Northwest University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1088,Northwestern College,Northwestern College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1316,Northwestern Health Sciences University,Northwestern Health Sciences University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1464,Northwestern Oklahoma State University,Northwestern Oklahoma State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
757,Northwestern State University of Louisiana,Northwestern State University of Louisiana,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
37,Northwestern University,Northwestern University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
760,Northwood University,Northwood University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
594,Norwich University,Norwich University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1348,Notre Dame College,Notre Dame College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1203,Notre Dame de Namur University,Notre Dame de Namur University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1080,Notre Dame of Maryland University,Notre Dame of Maryland University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
187,Nova Southeastern University,Nova Southeastern University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1225,Nyack College,Nyack College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1668,Oak Hills Christian College,Oak Hills Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1538,Oakland City University,Oakland City University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
250,Oakland University,Oakland University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1230,Oakwood University,Oakwood University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
279,Oberlin College,Oberlin College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
485,Occidental College,Occidental College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
957,Oglethorpe University,Oglethorpe University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1458,Ohio Christian University,Ohio Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1333,Ohio Dominican University,Ohio Dominican University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
633,Ohio Northern University,Ohio Northern University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
144,Ohio University,Ohio University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1810,Ohio University Southern,Ohio University Southern,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1809,Ohio University-Chillicothe,Ohio University-Chillicothe,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1614,Ohio Valley University,Ohio Valley University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
664,Ohio Wesleyan University,Ohio Wesleyan University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1171,Oklahoma Baptist University,Oklahoma Baptist University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
852,Oklahoma Christian University,Oklahoma Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
732,Oklahoma City University,Oklahoma City University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1474,Oklahoma Panhandle State University,Oklahoma Panhandle State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
114,Oklahoma State University,Oklahoma State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1370,Oklahoma Wesleyan University,Oklahoma Wesleyan University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
159,Old Dominion University,Old Dominion University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1419,Olivet College,Olivet College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
693,Olivet Nazarene University,Olivet Nazarene University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
857,Oral Roberts University,Oral Roberts University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1650,Oregon College of Art and Craft,Oregon College of Art and Craft,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
197,Oregon Health & Science University,Oregon Health & Science University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
653,Oregon Institute of Technology,Oregon Institute of Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
52,Oregon State University,Oregon State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
769,Otis College of Art and Design,Otis College of Art and Design,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1066,Ottawa University,Ottawa University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
836,Otterbein University,Otterbein University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
987,Ouachita Baptist University,Ouachita Baptist University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1217,Our Lady of the Lake University,Our Lady of the Lake University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1596,Ozark Christian College,Ozark Christian College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
