URL,Source,Medium,Campaign Name,Term,Content,Final URL,Bit.ly (Not Instant),Deal ID Number,Notes
https://leveredge.org/,email,up_partner,law_scholarship_database,tyler,law_scholarship_database,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=law_scholarship_database&utm_term=tyler&utm_content=law_scholarship_database,https://bit.ly/2ZpyLoV,,
https://leveredge.org/,email,up_partner,mba_battle,final_email,promo,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=mba_battle&utm_term=final_email&utm_content=promo,https://bit.ly/3bR0kKt,,
https://leveredge.org/,email,p_partner,cavalier_consulting_group,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=p_partner&utm_campaign=cavalier_consulting_group&utm_term=nick&utm_content=campaign_1,https://bit.ly/2WU75XB,,Ryan May
https://leveredge.org/,email,up_partner,uc_davis_cc,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=uc_davis_cc&utm_term=nick&utm_content=campaign_1,https://bit.ly/3bWRomB,2022126011,UC Davis
https://leveredge.org/,email,up_partner,andy_panyik,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=andy_panyik&utm_term=nick&utm_content=campaign_1,https://bit.ly/3emR2Yr,2022059498,Andy Panyik - Money Concepts
https://leveredge.org/,email,up_partner,kjell_christensen,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=kjell_christensen&utm_term=nick&utm_content=campaign_1,https://bit.ly/2zmfg66,2022009395,Ameriprise Financial
https://leveredge.org/,email,up_partner,don_roy,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=don_roy&utm_term=nick&utm_content=campaign_1,https://bit.ly/2WSqpV2,2022138384,New Wealth Advisors
https://leveredge.org/,email,up_partner,eric_roy,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=eric_roy&utm_term=nick&utm_content=campaign_1,https://bit.ly/3ebCZER,,
https://leveredge.org/,email,up_partner,aaron_bockman,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=aaron_bockman&utm_term=nick&utm_content=campaign_1,https://bit.ly/2WTZlVD,,
https://leveredge.org/,email,up_partner,justin_boucher,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=justin_boucher&utm_term=nick&utm_content=campaign_1,https://bit.ly/2XnUvPk,2023037134,Ameriprise Financial
https://leveredge.org/,email,up_partner,jonathan_howard,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=jonathan_howard&utm_term=nick&utm_content=campaign_1,https://bit.ly/2LSYeyZ,1984654598,Sea cure financial
https://leveredge.org/,email,up_partner,craig_meuer,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=craig_meuer&utm_term=nick&utm_content=campaign_1,https://bit.ly/2WVb1at,1984645596,New Era Financial
https://leveredge.org/,email,up_partner,yvette_allen,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=yvette_allen&utm_term=nick&utm_content=campaign_1,https://bit.ly/2WRJzdQ,1984647239,Goldstar Tax and Financial Solutions
https://leveredge.org/,email,up_partner,irina_andreason,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=irina_andreason&utm_term=nick&utm_content=campaign_1,https://bit.ly/2Zr8gPQ,1984638428,Andreason Financial
https://leveredge.org/,email,up_partner,andrew_holmes,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=andrew_holmes&utm_term=nick&utm_content=campaign_1,https://bit.ly/3bU8uBP,2231043155,FPS
https://leveredge.org/,email,up_partner,sean_smith,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=sean_smith&utm_term=nick&utm_content=campaign_1,https://bit.ly/3geEowd,2231213688,The College Project
https://leveredge.org/,email,up_partner,andre_lister,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=andre_lister&utm_term=nick&utm_content=campaign_1,https://bit.ly/2zoRTst,2231204567,Tallus Capital
https://leveredge.org/,email,up_partner,andrew_palomo,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=andrew_palomo&utm_term=nick&utm_content=campaign_1,https://bit.ly/2znwD6n,2228269375,Pillar Financial Advisors
https://leveredge.org/,email,up_partner,keith_wren,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=keith_wren&utm_term=nick&utm_content=campaign_1,https://bit.ly/2WVyloL,2236905211,GetReady4College
https://leveredge.org/,email,p_partner,robert_kim,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=p_partner&utm_campaign=robert_kim&utm_term=nick&utm_content=campaign_1,https://bit.ly/2LUB1fK,,
https://leveredge.org/,email,up_partner,Rush_medical_school,helene,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=Rush_medical_school&utm_term=helene&utm_content=campaign_1,https://bit.ly/2LOxY92,1997747664,
https://leveredge.org/,email,up_partner,Greenhaus College Consulting,helene,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=Greenhaus College Consulting&utm_term=helene&utm_content=campaign_1,https://bit.ly/2LODgRW,2017046757,
https://leveredge.org/,email,up_partner,crimson_college_consulting,helene,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=crimson_college_consulting&utm_term=helene&utm_content=campaign_1,https://bit.ly/2Xl2VqO,2017091952,
https://leveredge.org/,email,up_partner,Indiana_Law_University,tyler,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=Indiana_Law_University&utm_term=tyler&utm_content=campaign_1,https://bit.ly/3bSiqM4,,
https://leveredge.org/,email,up_partner,philip_held,nick,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=philip_held&utm_term=nick&utm_content=campaign_1,https://bit.ly/2X1bwQm,2225811678,McDermid Capital
https://leveredge.org/,email,up_partner,Emory_ Law_LAWS,tyler,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=Emory_ Law_LAWS&utm_term=tyler&utm_content=campaign_1,https://bit.ly/36ED41m,2226662644,
https://leveredge.org/,email,up_partner,UVA_BLSA,tyler,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=UVA_BLSA&utm_term=tyler&utm_content=campaign_1,https://bit.ly/2ZCVC0e,1988320381,
https://leveredge.org/,email,up_partner,anderson_mca,helene,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=anderson_mca&utm_term=helene&utm_content=campaign_1,https://bit.ly/2ZE0NgD,1988402354,
https://leveredge.org/,email,up_partner,NYU_BALSA,tyler,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=NYU_BALSA&utm_term=tyler&utm_content=campaign_1,https://bit.ly/3goL0Z1,1997342319,
https://leveredge.org?grow=31ii8f2c,referral,organic,lawguide,tyler,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=referral&utm_medium=organic&utm_campaign=lawguide&utm_term=tyler&utm_content=campaign_1,https://bit.ly/36LqDRv,,
https://leveredge.org?grow=31ii8f2c,email,up_partner,Scott_Deutsch_Associates_LLC,helene,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=email&utm_medium=up_partner&utm_campaign=Scott_Deutsch_Associates_LLC&utm_term=helene&utm_content=campaign_1,https://bit.ly/2TIld4n,2226585209,
https://leveredge.org?grow=31ii8f2c,email,up_partner,nathan_daugherty,nick,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=email&utm_medium=up_partner&utm_campaign=nathan_daugherty&utm_term=nick&utm_content=campaign_1,https://bit.ly/2Adx2Zg,2004221025,
https://leveredge.org?grow=31ii8f2c,email,up_partner,Jon_W_Tarrant_Associates,helene,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=email&utm_medium=up_partner&utm_campaign=Jon_W_Tarrant_Associates&utm_term=helene&utm_content=campaign_1,https://bit.ly/3gr3iJ3,2200110551,
https://leveredge.org?grow=31ii8f2c,email,up_partner,college_funding_service_center,nick,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=email&utm_medium=up_partner&utm_campaign=college_funding_service_center&utm_term=nick&utm_content=campaign_1,https://bit.ly/2B8kB1q,2237015588,Al Hoffman
https://leveredge.org?grow=31ii8f2c,email,up_partner,FSU_Law_WLS,tyler,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=email&utm_medium=up_partner&utm_campaign=FSU_Law_WLS&utm_term=tyler&utm_content=campaign_1,https://bit.ly/2yCLSbk,,
https://leveredge.org/,email,up_partner,Cornell_economics_society,helene,campaign_1,https://leveredge.org/?utm_source=email&utm_medium=up_partner&utm_campaign=Cornell_economics_society&utm_term=helene&utm_content=campaign_1,https://bit.ly/2TITGjh,2226215939,
https://leveredge.org?grow=31ii8f2c,email,up_partner,Michigan_Law,tyler,campaign_1,https://leveredge.org?grow=31ii8f2c?utm_source=email&utm_medium=up_partner&utm_campaign=Michigan_Law&utm_term=tyler&utm_content=campaign_1,https://bit.ly/36CbbXN,,
